source_id,title,provider,source_type,relevance_score,recommended_action,should_ingest,reason,estimated_download_size,estimated_cost,risk,url,query,doi,pdf_url,open_access_url,metadata
src_160f2bb5,Two Supernovae in NGC 4666: ASASSN-14lp and 2019yvr,semantic_scholar,paper_metadata,0.0,skip,False,LLM Source Selector did not choose this source for ingestion or metadata reading.,,unknown,low,https://www.semanticscholar.org/paper/0a497c687c6e13bb761168d494d49ffd827f3011,Ia supernova light curve shape and luminosity relation,10.3103/S0027134925700389,,,"{""url"": ""https://www.semanticscholar.org/paper/0a497c687c6e13bb761168d494d49ffd827f3011"", ""query"": ""Ia supernova light curve shape and luminosity relation"", ""doi"": ""10.3103/S0027134925700389"", ""pdf_url"": null, ""open_access_url"": null, ""selection_decision"": ""omitted""}"
src_0c661340,Faint calcium-rich transient from a double detonation of a 0.6 Msun carbon-oxygen white dwarf star,semantic_scholar,paper_metadata,0.0,skip,False,LLM Source Selector did not choose this source for ingestion or metadata reading.,,unknown,low,https://www.semanticscholar.org/paper/753b10592de3d214fe52e3ef24cfb702366f7a48,Ia supernova light curve shape and luminosity relation,10.1051/0004-6361/202347769,https://www.aanda.org/articles/aa/pdf/2024/03/aa47769-23.pdf,,"{""url"": ""https://www.semanticscholar.org/paper/753b10592de3d214fe52e3ef24cfb702366f7a48"", ""query"": ""Ia supernova light curve shape and luminosity relation"", ""doi"": ""10.1051/0004-6361/202347769"", ""pdf_url"": ""https://www.aanda.org/articles/aa/pdf/2024/03/aa47769-23.pdf"", ""open_access_url"": null, ""selection_decision"": ""omitted""}"
src_0ed52c94,Anomaly detection in Fink: supplementary figures,zenodo,dataset,0.0,skip,False,LLM Source Selector did not choose this source for ingestion or metadata reading.,11934952.0,medium,low,,Type Ia supernova light curve data multi-band photometry,10.5281/zenodo.19354977,,,"{""url"": null, ""query"": ""Type Ia supernova light curve data multi-band photometry"", ""doi"": ""10.5281/zenodo.19354977"", ""pdf_url"": null, ""open_access_url"": null, ""selection_decision"": ""omitted""}"
src_ec26881c,NIR cosmology with type Ia supernovae,zenodo,dataset,0.0,skip,False,LLM Source Selector did not choose this source for ingestion or metadata reading.,7673802.0,low,low,,Type Ia supernova light curve data multi-band photometry,10.5281/zenodo.15765597,,,"{""url"": null, ""query"": ""Type Ia supernova light curve data multi-band photometry"", ""doi"": ""10.5281/zenodo.15765597"", ""pdf_url"": null, ""open_access_url"": null, ""selection_decision"": ""omitted""}"
src_76dc3770,Identifying Host Galaxies and Measuring Their Properties for ZTF SNe Ia,zenodo,dataset,0.0,skip,False,LLM Source Selector did not choose this source for ingestion or metadata reading.,4680456.0,low,low,,Type Ia supernova light curve data multi-band photometry,10.5281/zenodo.3553781,,,"{""url"": null, ""query"": ""Type Ia supernova light curve data multi-band photometry"", ""doi"": ""10.5281/zenodo.3553781"", ""pdf_url"": null, ""open_access_url"": null, ""selection_decision"": ""omitted""}"
src_5b3adaad,Pantheon+ Type Ia Supernova Raw Photometry for UDT Analysis,zenodo,dataset,0.0,skip,False,LLM Source Selector did not choose this source for ingestion or metadata reading.,86993117.0,high,low,,Type Ia supernova light curve data multi-band photometry,10.5281/zenodo.16760449,,,"{""url"": null, ""query"": ""Type Ia supernova light curve data multi-band photometry"", ""doi"": ""10.5281/zenodo.16760449"", ""pdf_url"": null, ""open_access_url"": null, ""selection_decision"": ""omitted""}"
src_d0abee2d,SN 2019gsc: a faint type Iax supernova discovered by ATLAS,zenodo,dataset,0.0,skip,False,LLM Source Selector did not choose this source for ingestion or metadata reading.,3446097.0,low,low,,Type Ia supernova light curve data multi-band photometry,10.5281/zenodo.3478104,,,"{""url"": null, ""query"": ""Type Ia supernova light curve data multi-band photometry"", ""doi"": ""10.5281/zenodo.3478104"", ""pdf_url"": null, ""open_access_url"": null, ""selection_decision"": ""omitted""}"
src_9fa2d093,Pantheon+ Type Ia Supernova Raw Photometry for Model-Independent Cosmological Analysis,zenodo,dataset,0.0,skip,False,LLM Source Selector did not choose this source for ingestion or metadata reading.,87063363.0,high,low,,Type Ia supernova light curve data multi-band photometry,10.5281/zenodo.16585715,,,"{""url"": null, ""query"": ""Type Ia supernova light curve data multi-band photometry"", ""doi"": ""10.5281/zenodo.16585715"", ""pdf_url"": null, ""open_access_url"": null, ""selection_decision"": ""omitted""}"
src_b2bf1a30,Spectropolarimetry of Infant Supernovae,zenodo,dataset,0.0,skip,False,LLM Source Selector did not choose this source for ingestion or metadata reading.,15815823.0,medium,low,,Type Ia supernova light curve data multi-band photometry,10.5281/zenodo.3478120,,,"{""url"": null, ""query"": ""Type Ia supernova light curve data multi-band photometry"", ""doi"": ""10.5281/zenodo.3478120"", ""pdf_url"": null, ""open_access_url"": null, ""selection_decision"": ""omitted""}"
src_8d25261b,Study of supernovae and their host galaxy dynamical features,zenodo,dataset,0.0,skip,False,LLM Source Selector did not choose this source for ingestion or metadata reading.,17758944.0,medium,low,,Type Ia supernova light curve data multi-band photometry,10.5281/zenodo.10395872,,,"{""url"": null, ""query"": ""Type Ia supernova light curve data multi-band photometry"", ""doi"": ""10.5281/zenodo.10395872"", ""pdf_url"": null, ""open_access_url"": null, ""selection_decision"": ""omitted""}"
src_02e2387e,"Scale-Dependent Geometry and Fractal Dimensionality as a Phenomenological Framework for Redshift, Coherence Horizons, and Localization",zenodo,dataset,0.0,skip,False,LLM Source Selector did not choose this source for ingestion or metadata reading.,3923974.0,low,low,,Type Ia supernova light curve data multi-band photometry,10.5281/zenodo.21431219,,,"{""url"": null, ""query"": ""Type Ia supernova light curve data multi-band photometry"", ""doi"": ""10.5281/zenodo.21431219"", ""pdf_url"": null, ""open_access_url"": null, ""selection_decision"": ""omitted""}"
src_2d165826,The data from PROBES. I. A Compendium of Deep Rotation Curves and Matched Multiband Photometry,zenodo,dataset,0.0,skip,False,LLM Source Selector did not choose this source for ingestion or metadata reading.,101635538.0,high,low,,Type Ia supernova light curve data multi-band photometry,10.5281/zenodo.10456320,,,"{""url"": null, ""query"": ""Type Ia supernova light curve data multi-band photometry"", ""doi"": ""10.5281/zenodo.10456320"", ""pdf_url"": null, ""open_access_url"": null, ""selection_decision"": ""omitted""}"
src_363f01fe,SuperNNova light-curve simulations,zenodo,dataset,0.0,skip,False,LLM Source Selector did not choose this source for ingestion or metadata reading.,5142635964.0,high,low,,Type Ia supernova light curve data multi-band photometry,10.5281/zenodo.3265189,,,"{""url"": null, ""query"": ""Type Ia supernova light curve data multi-band photometry"", ""doi"": ""10.5281/zenodo.3265189"", ""pdf_url"": null, ""open_access_url"": null, ""selection_decision"": ""omitted""}"
src_81dbaeec,Isotopic Production Figures from Keegans et al 2023,zenodo,dataset,0.0,skip,False,LLM Source Selector did not choose this source for ingestion or metadata reading.,12081295.0,medium,low,,Type Ia supernova light curve data multi-band photometry,10.5281/zenodo.8059974,,,"{""url"": null, ""query"": ""Type Ia supernova light curve data multi-band photometry"", ""doi"": ""10.5281/zenodo.8059974"", ""pdf_url"": null, ""open_access_url"": null, ""selection_decision"": ""omitted""}"
src_2fadab9b,Seechange Tools 1.0.0,zenodo,dataset,0.0,skip,False,LLM Source Selector did not choose this source for ingestion or metadata reading.,24440243.0,medium,low,,Type Ia supernova light curve data multi-band photometry,10.5281/zenodo.4064139,,,"{""url"": null, ""query"": ""Type Ia supernova light curve data multi-band photometry"", ""doi"": ""10.5281/zenodo.4064139"", ""pdf_url"": null, ""open_access_url"": null, ""selection_decision"": ""omitted""}"
src_d0f008db,Decayed Isotopic Yields for Keegans et al 2023,zenodo,dataset,0.0,skip,False,LLM Source Selector did not choose this source for ingestion or metadata reading.,35391.0,low,low,,Type Ia supernova light curve data multi-band photometry,10.5281/zenodo.8060323,,,"{""url"": null, ""query"": ""Type Ia supernova light curve data multi-band photometry"", ""doi"": ""10.5281/zenodo.8060323"", ""pdf_url"": null, ""open_access_url"": null, ""selection_decision"": ""omitted""}"
src_239815a4,Type Ia Supernova Discoveries at z > 1 from the Hubble Space Telescope : Evidence for Past Deceleration and Constraints on Dark Energy Evolution,openalex,paper_metadata,0.0,skip,False,LLM Source Selector did not choose this source for ingestion or metadata reading.,,unknown,low,https://doi.org/10.1086/383612,Type Ia supernova light curve shape and luminosity correlation,https://doi.org/10.1086/383612,https://iopscience.iop.org/article/10.1086/383612/pdf,https://iopscience.iop.org/article/10.1086/383612/pdf,"{""url"": ""https://doi.org/10.1086/383612"", ""query"": ""Type Ia supernova light curve shape and luminosity correlation"", ""doi"": ""https://doi.org/10.1086/383612"", ""pdf_url"": ""https://iopscience.iop.org/article/10.1086/383612/pdf"", ""open_access_url"": ""https://iopscience.iop.org/article/10.1086/383612/pdf"", ""selection_decision"": ""omitted""}"
src_fd5e473c,THEHUBBLE SPACE TELESCOPECLUSTER SUPERNOVA SURVEY. V. IMPROVING THE DARK-ENERGY CONSTRAINTS ABOVEz> 1 AND BUILDING AN EARLY-TYPE-HOSTED SUPERNOVA SAMPLE,openalex,paper_metadata,0.0,skip,False,LLM Source Selector did not choose this source for ingestion or metadata reading.,,unknown,low,https://doi.org/10.1088/0004-637x/746/1/85,Type Ia supernova light curve shape and luminosity correlation,https://doi.org/10.1088/0004-637x/746/1/85,https://iopscience.iop.org/article/10.1088/0004-637X/746/1/85/pdf,https://iopscience.iop.org/article/10.1088/0004-637X/746/1/85/pdf,"{""url"": ""https://doi.org/10.1088/0004-637x/746/1/85"", ""query"": ""Type Ia supernova light curve shape and luminosity correlation"", ""doi"": ""https://doi.org/10.1088/0004-637x/746/1/85"", ""pdf_url"": ""https://iopscience.iop.org/article/10.1088/0004-637X/746/1/85/pdf"", ""open_access_url"": ""https://iopscience.iop.org/article/10.1088/0004-637X/746/1/85/pdf"", ""selection_decision"": ""omitted""}"
src_83043d67,The Supernova Legacy Survey 3-year sample: Type Ia supernovae photometric distances and cosmological constraints,openalex,paper_metadata,0.0,skip,False,LLM Source Selector did not choose this source for ingestion or metadata reading.,,unknown,low,https://doi.org/10.1051/0004-6361/201014468,Type Ia supernova light curve shape and luminosity correlation,https://doi.org/10.1051/0004-6361/201014468,https://www.aanda.org/articles/aa/pdf/2010/15/aa14468-10.pdf,https://www.aanda.org/articles/aa/pdf/2010/15/aa14468-10.pdf,"{""url"": ""https://doi.org/10.1051/0004-6361/201014468"", ""query"": ""Type Ia supernova light curve shape and luminosity correlation"", ""doi"": ""https://doi.org/10.1051/0004-6361/201014468"", ""pdf_url"": ""https://www.aanda.org/articles/aa/pdf/2010/15/aa14468-10.pdf"", ""open_access_url"": ""https://www.aanda.org/articles/aa/pdf/2010/15/aa14468-10.pdf"", ""selection_decision"": ""omitted""}"
src_49d477cd,Supernova Limits on the Cosmic Equation of State,openalex,paper_metadata,0.0,skip,False,LLM Source Selector did not choose this source for ingestion or metadata reading.,,unknown,low,https://doi.org/10.1086/306495,Type Ia supernova light curve shape and luminosity correlation,https://doi.org/10.1086/306495,https://iopscience.iop.org/article/10.1086/306495/pdf,https://iopscience.iop.org/article/10.1086/306495/pdf,"{""url"": ""https://doi.org/10.1086/306495"", ""query"": ""Type Ia supernova light curve shape and luminosity correlation"", ""doi"": ""https://doi.org/10.1086/306495"", ""pdf_url"": ""https://iopscience.iop.org/article/10.1086/306495/pdf"", ""open_access_url"": ""https://iopscience.iop.org/article/10.1086/306495/pdf"", ""selection_decision"": ""omitted""}"
src_85fb126f,Observational Constraints on the Nature of Dark Energy: First Cosmological Results from the ESSENCE Supernova Survey,openalex,paper_metadata,0.0,skip,False,LLM Source Selector did not choose this source for ingestion or metadata reading.,,unknown,low,https://doi.org/10.1086/518642,Type Ia supernova light curve shape and luminosity correlation,https://doi.org/10.1086/518642,https://iopscience.iop.org/article/10.1086/518642/pdf,https://iopscience.iop.org/article/10.1086/518642/pdf,"{""url"": ""https://doi.org/10.1086/518642"", ""query"": ""Type Ia supernova light curve shape and luminosity correlation"", ""doi"": ""https://doi.org/10.1086/518642"", ""pdf_url"": ""https://iopscience.iop.org/article/10.1086/518642/pdf"", ""open_access_url"": ""https://iopscience.iop.org/article/10.1086/518642/pdf"", ""selection_decision"": ""omitted""}"
src_a0869a00,Three‐Year Wilkinson Microwave Anisotropy Probe ( WMAP ) Observations: Implications for Cosmology,openalex,paper_metadata,0.0,skip,False,LLM Source Selector did not choose this source for ingestion or metadata reading.,,unknown,low,https://doi.org/10.1086/513700,Type Ia supernova light curve shape and luminosity correlation,https://doi.org/10.1086/513700,https://iopscience.iop.org/article/10.1086/513700/pdf,https://iopscience.iop.org/article/10.1086/513700/pdf,"{""url"": ""https://doi.org/10.1086/513700"", ""query"": ""Type Ia supernova light curve shape and luminosity correlation"", ""doi"": ""https://doi.org/10.1086/513700"", ""pdf_url"": ""https://iopscience.iop.org/article/10.1086/513700/pdf"", ""open_access_url"": ""https://iopscience.iop.org/article/10.1086/513700/pdf"", ""selection_decision"": ""omitted""}"
src_63b32295,"The ESSENCE Supernova Survey: Survey Optimization, Observations, and Supernova Photometry",openalex,paper_metadata,0.0,skip,False,LLM Source Selector did not choose this source for ingestion or metadata reading.,,unknown,low,https://doi.org/10.1086/519986,Type Ia supernova light curve shape and luminosity correlation,https://doi.org/10.1086/519986,https://iopscience.iop.org/article/10.1086/519986/pdf,https://iopscience.iop.org/article/10.1086/519986/pdf,"{""url"": ""https://doi.org/10.1086/519986"", ""query"": ""Type Ia supernova light curve shape and luminosity correlation"", ""doi"": ""https://doi.org/10.1086/519986"", ""pdf_url"": ""https://iopscience.iop.org/article/10.1086/519986/pdf"", ""open_access_url"": ""https://iopscience.iop.org/article/10.1086/519986/pdf"", ""selection_decision"": ""omitted""}"
src_32f0a2eb,Stellar Mass‐to‐Light Ratios and the Tully‐Fisher Relation,openalex,paper_metadata,0.0,skip,False,LLM Source Selector did not choose this source for ingestion or metadata reading.,,unknown,low,https://doi.org/10.1086/319728,Type Ia supernova light curve shape and luminosity correlation,https://doi.org/10.1086/319728,https://iopscience.iop.org/article/10.1086/319728/pdf,https://iopscience.iop.org/article/10.1086/319728/pdf,"{""url"": ""https://doi.org/10.1086/319728"", ""query"": ""Type Ia supernova light curve shape and luminosity correlation"", ""doi"": ""https://doi.org/10.1086/319728"", ""pdf_url"": ""https://iopscience.iop.org/article/10.1086/319728/pdf"", ""open_access_url"": ""https://iopscience.iop.org/article/10.1086/319728/pdf"", ""selection_decision"": ""omitted""}"
src_8d111859,"Berkeley Supernova Ia Program - I. Observations, data reduction and spectroscopic sample of 582 low-redshift Type Ia supernovae",openalex,paper_metadata,0.0,skip,False,LLM Source Selector did not choose this source for ingestion or metadata reading.,,unknown,low,https://doi.org/10.1111/j.1365-2966.2012.21270.x,Type Ia supernova light curve shape and luminosity correlation,https://doi.org/10.1111/j.1365-2966.2012.21270.x,https://academic.oup.com/mnras/article-pdf/425/3/1789/3026843/425-3-1789.pdf,https://academic.oup.com/mnras/article-pdf/425/3/1789/3026843/425-3-1789.pdf,"{""url"": ""https://doi.org/10.1111/j.1365-2966.2012.21270.x"", ""query"": ""Type Ia supernova light curve shape and luminosity correlation"", ""doi"": ""https://doi.org/10.1111/j.1365-2966.2012.21270.x"", ""pdf_url"": ""https://academic.oup.com/mnras/article-pdf/425/3/1789/3026843/425-3-1789.pdf"", ""open_access_url"": ""https://academic.oup.com/mnras/article-pdf/425/3/1789/3026843/425-3-1789.pdf"", ""selection_decision"": ""omitted""}"
src_4f4bc201,Using spectral flux ratios to standardize SN Ia luminosities,openalex,paper_metadata,0.0,skip,False,LLM Source Selector did not choose this source for ingestion or metadata reading.,,unknown,low,https://doi.org/10.1051/0004-6361/200911973,Type Ia supernova light curve shape and luminosity correlation,https://doi.org/10.1051/0004-6361/200911973,https://www.aanda.org/articles/aa/pdf/2009/23/aa11973-09.pdf,https://www.aanda.org/articles/aa/pdf/2009/23/aa11973-09.pdf,"{""url"": ""https://doi.org/10.1051/0004-6361/200911973"", ""query"": ""Type Ia supernova light curve shape and luminosity correlation"", ""doi"": ""https://doi.org/10.1051/0004-6361/200911973"", ""pdf_url"": ""https://www.aanda.org/articles/aa/pdf/2009/23/aa11973-09.pdf"", ""open_access_url"": ""https://www.aanda.org/articles/aa/pdf/2009/23/aa11973-09.pdf"", ""selection_decision"": ""omitted""}"
